[13:40:38.989856930] (+?.?????????) dakre-VirtualBox lttng_ust_statedump:start: { cpu_id = 2 }, { }
[13:40:38.990309146] (+0.000000241) dakre-VirtualBox lttng_ust_statedump:debug_link: { cpu_id = 2 }, { baddr = 0x7FD222804000, crc = 2322002448, filename = "libdl-2.19.so" }
[13:40:38.990309440] (+0.000000294) dakre-VirtualBox lttng_ust_statedump:bin_info: { cpu_id = 2 }, { baddr = 0x7FD222C26000, memsz = 2129016, path = "/lib/x86_64-linux-gnu/librt-2.19.so", is_pic = 1, has_build_id = 1, has_debug_link = 1 }
[13:40:38.990309690] (+0.000000250) dakre-VirtualBox lttng_ust_statedump:build_id: { cpu_id = 2 }, { baddr = 0x7FD222C26000, _build_id_length = 20, build_id = [ [0] = 0x1E, [1] = 0xEB, [2] = 0xA7, [3] = 0x62, [4] = 0xA6, [5] = 0xA2, [6] = 0xC8, [7] = 0x88, [8] = 0x4D, [9] = 0x56, [10] = 0x3, [11] = 0x3E, [12] = 0xE8, [13] = 0xCC, [14] = 0xE7, [15] = 0x9B, [16] = 0x95, [17] = 0xCD, [18] = 0x97, [19] = 0x4D ] }
[13:40:38.990309896] (+0.000000206) dakre-VirtualBox lttng_ust_statedump:debug_link: { cpu_id = 2 }, { baddr = 0x7FD222C26000, crc = 811527987, filename = "librt-2.19.so" }
[13:40:38.990310129] (+0.000000233) dakre-VirtualBox lttng_ust_statedump:bin_info: { cpu_id = 2 }, { baddr = 0x7FD2221C7000, memsz = 3961536, path = "/lib/x86_64-linux-gnu/libc-2.19.so", is_pic = 1, has_build_id = 1, has_debug_link = 1 }
[13:40:38.990310382] (+0.000000253) dakre-VirtualBox lttng_ust_statedump:build_id: { cpu_id = 2 }, { baddr = 0x7FD2221C7000, _build_id_length = 20, build_id = [ [0] = 0xCA, [1] = 0x5C, [2] = 0x6C, [3] = 0xFE, [4] = 0x52, [5] = 0x8A, [6] = 0xF5, [7] = 0x41, [8] = 0xC3, [9] = 0xC2, [10] = 0xC1, [11] = 0x5C, [12] = 0xEE, [13] = 0x4B, [14] = 0x3C, [15] = 0x74, [16] = 0xDA, [17] = 0x4E, [18] = 0x2F, [19] = 0xB4 ] }
[13:40:38.990310594] (+0.000000212) dakre-VirtualBox lttng_ust_statedump:debug_link: { cpu_id = 2 }, { baddr = 0x7FD2221C7000, crc = 1438143613, filename = "libc-2.19.so" }
[13:40:38.990310836] (+0.000000242) dakre-VirtualBox lttng_ust_statedump:bin_info: { cpu_id = 2 }, { baddr = 0x7FD221FAB000, memsz = 2208520, path = "/usr/local/lib/liblttng-ust-tracepoint.so.0.0.0", is_pic = 1, has_build_id = 1, has_debug_link = 0 }
[13:40:38.990311111] (+0.000000275) dakre-VirtualBox lttng_ust_statedump:build_id: { cpu_id = 2 }, { baddr = 0x7FD221FAB000, _build_id_length = 20, build_id = [ [0] = 0x89, [1] = 0xC1, [2] = 0xC8, [3] = 0x10, [4] = 0x30, [5] = 0xC2, [6] = 0x7C, [7] = 0xD0, [8] = 0x34, [9] = 0x8A, [10] = 0x34, [11] = 0x65, [12] = 0xD8, [13] = 0xAE, [14] = 0x7, [15] = 0xBA, [16] = 0xC7, [17] = 0x5E, [18] = 0x4A, [19] = 0x9 ] }
[13:40:38.990311346] (+0.000000235) dakre-VirtualBox lttng_ust_statedump:bin_info: { cpu_id = 2 }, { baddr = 0x7FD222E2E000, memsz = 2245064, path = "/lib/x86_64-linux-gnu/ld-2.19.so", is_pic = 1, has_build_id = 1, has_debug_link = 1 }
[13:40:38.990311603] (+0.000000257) dakre-VirtualBox lttng_ust_statedump:build_id: { cpu_id = 2 }, { baddr = 0x7FD222E2E000, _build_id_length = 20, build_id = [ [0] = 0x23, [1] = 0x7E, [2] = 0x22, [3] = 0xE5, [4] = 0xAA, [5] = 0xC2, [6] = 0xDD, [7] = 0xFC, [8] = 0xD0, [9] = 0x65, [10] = 0x18, [11] = 0xF6, [12] = 0x3F, [13] = 0xD7, [14] = 0x20, [15] = 0xFE, [16] = 0x75, [17] = 0x8E, [18] = 0x6E, [19] = 0x5B ] }
[13:40:38.990311814] (+0.000000211) dakre-VirtualBox lttng_ust_statedump:debug_link: { cpu_id = 2 }, { baddr = 0x7FD222E2E000, crc = 543819966, filename = "ld-2.19.so" }
[13:40:38.990312752] (+0.000000938) dakre-VirtualBox lttng_ust_statedump:end: { cpu_id = 2 }, { }
